patch_id,source_stem,true_type,split,y0,x0,patch_size,px_Fe2B,pct_Fe2B,px_FeTiB,pct_FeTiB,px_Alpha,pct_Alpha,px_TiB2,pct_TiB2,px_TiN,pct_TiN,tin_present,tin_pixel_count,tin_pixel_pct,total_pixels
2721,Class_II_C158F4x10000_2,II,val,128,384,256,0,0.0,0,0.0,46210,70.510864,18836,28.741455,490,0.747681,True,490,0.747681,65536
2722,Class_II_C158F4x10000_2,II,val,128,512,256,0,0.0,0,0.0,47576,72.595215,17525,26.741028,435,0.663757,True,435,0.663757,65536
2723,Class_II_C158F4x10000_2,II,val,128,640,256,0,0.0,0,0.0,59045,90.09552,6350,9.689331,141,0.215149,True,141,0.215149,65536
2724,Class_II_C158F4x10000_2,II,val,128,768,256,0,0.0,0,0.0,63203,96.440125,2240,3.417969,93,0.141907,True,93,0.141907,65536
2725,Class_II_C158F4x10000_2,II,val,128,896,256,0,0.0,0,0.0,55314,84.402466,9882,15.078735,340,0.518799,True,340,0.518799,65536
2726,Class_II_C158F4x10000_2,II,val,128,1024,256,0,0.0,0,0.0,51280,78.24707,13912,21.228027,344,0.524902,True,344,0.524902,65536
2727,Class_II_C158F4x10000_2,II,val,256,0,256,0,0.0,0,0.0,50739,77.42157,14234,21.71936,563,0.85907,True,563,0.85907,65536
2728,Class_II_C158F4x10000_2,II,val,256,128,256,0,0.0,0,0.0,58624,89.453125,6701,10.224915,211,0.32196,True,211,0.32196,65536
2729,Class_II_C158F4x10000_2,II,val,256,256,256,0,0.0,0,0.0,55483,84.660339,9842,15.0177,211,0.32196,True,211,0.32196,65536
2730,Class_II_C158F4x10000_2,II,val,256,384,256,0,0.0,0,0.0,49884,76.116943,15233,23.243713,419,0.639343,True,419,0.639343,65536
2731,Class_II_C158F4x10000_2,II,val,256,512,256,0,0.0,0,0.0,48885,74.59259,16443,25.090027,208,0.317383,True,208,0.317383,65536
2732,Class_II_C158F4x10000_2,II,val,256,640,256,0,0.0,0,0.0,53132,81.072998,12284,18.743896,120,0.183105,True,120,0.183105,65536
2733,Class_II_C158F4x10000_2,II,val,256,768,256,0,0.0,0,0.0,58820,89.752197,6596,10.064697,120,0.183105,True,120,0.183105,65536
2734,Class_II_C158F4x10000_2,II,val,256,896,256,0,0.0,0,0.0,54668,83.416748,10572,16.131592,296,0.45166,True,296,0.45166,65536
2735,Class_II_C158F4x10000_2,II,val,256,1024,256,0,0.0,0,0.0,52426,79.995728,12814,19.552612,296,0.45166,True,296,0.45166,65536
2736,Class_II_C158F4x10000_2,II,val,384,0,256,0,0.0,0,0.0,54381,82.978821,10615,16.197205,540,0.823975,True,540,0.823975,65536
2737,Class_II_C158F4x10000_2,II,val,384,128,256,0,0.0,0,0.0,56639,86.424255,8434,12.869263,463,0.706482,True,463,0.706482,65536
2738,Class_II_C158F4x10000_2,II,val,384,256,256,0,0.0,0,0.0,53101,81.025696,12112,18.481445,323,0.492859,True,323,0.492859,65536
2739,Class_II_C158F4x10000_2,II,val,384,384,256,0,0.0,0,0.0,54754,83.547974,10501,16.023254,281,0.428772,True,281,0.428772,65536
2740,Class_II_C158F4x10000_2,II,val,384,512,256,0,0.0,0,0.0,54395,83.000183,11080,16.906738,61,0.093079,True,61,0.093079,65536
2741,Class_II_C158F4x10000_2,II,val,384,640,256,0,0.0,0,0.0,50541,77.119446,14924,22.772217,71,0.108337,True,71,0.108337,65536
2742,Class_II_C158F4x10000_2,II,val,384,768,256,0,0.0,0,0.0,55185,84.205627,10269,15.66925,82,0.125122,True,82,0.125122,65536
2743,Class_II_C158F4x10000_2,II,val,384,896,256,0,0.0,0,0.0,59510,90.805054,6015,9.178162,11,0.016785,True,11,0.016785,65536
2744,Class_II_C158F4x10000_2,II,val,384,1024,256,0,0.0,0,0.0,56702,86.520386,8662,13.217163,172,0.262451,True,172,0.262451,65536
2745,Class_II_C158F4x10000_2,II,val,512,0,256,0,0.0,0,0.0,52854,80.648804,12129,18.507385,553,0.843811,True,553,0.843811,65536
2746,Class_II_C158F4x10000_2,II,val,512,128,256,0,0.0,0,0.0,54227,82.743835,10653,16.255188,656,1.000977,True,656,1.000977,65536
2747,Class_II_C158F4x10000_2,II,val,512,256,256,0,0.0,0,0.0,58474,89.224243,6749,10.298157,313,0.4776,True,313,0.4776,65536
2748,Class_II_C158F4x10000_2,II,val,512,384,256,0,0.0,0,0.0,57123,87.162781,8145,12.428284,268,0.408936,True,268,0.408936,65536
2749,Class_II_C158F4x10000_2,II,val,512,512,256,0,0.0,0,0.0,57004,86.981201,8474,12.930298,58,0.088501,True,58,0.088501,65536
2750,Class_II_C158F4x10000_2,II,val,512,640,256,0,0.0,0,0.0,57441,87.64801,8074,12.319946,21,0.032043,True,21,0.032043,65536
2751,Class_II_C158F4x10000_2,II,val,512,768,256,0,0.0,0,0.0,58338,89.016724,7092,10.821533,106,0.161743,True,106,0.161743,65536
2752,Class_II_C158F4x10000_2,II,val,512,896,256,0,0.0,0,0.0,61165,93.330383,4140,6.317139,231,0.352478,True,231,0.352478,65536
2753,Class_II_C158F4x10000_2,II,val,512,1024,256,0,0.0,0,0.0,59361,90.577698,5855,8.934021,320,0.488281,True,320,0.488281,65536
2754,Class_II_C158F4x10000_2,II,val,640,0,256,0,0.0,0,0.0,54216,82.727051,10956,16.717529,364,0.55542,True,364,0.55542,65536
2755,Class_II_C158F4x10000_2,II,val,640,128,256,0,0.0,0,0.0,57281,87.40387,7914,12.075806,341,0.520325,True,341,0.520325,65536
2756,Class_II_C158F4x10000_2,II,val,640,256,256,0,0.0,0,0.0,62121,94.789124,3188,4.864502,227,0.346375,True,227,0.346375,65536
2757,Class_II_C158F4x10000_2,II,val,640,384,256,0,0.0,0,0.0,56167,85.704041,8878,13.546753,491,0.749207,True,491,0.749207,65536
2758,Class_II_C158F4x10000_2,II,val,640,512,256,0,0.0,0,0.0,54035,82.450867,11107,16.947937,394,0.601196,True,394,0.601196,65536
2759,Class_II_C158F4x10000_2,II,val,640,640,256,0,0.0,0,0.0,59601,90.943909,5784,8.825684,151,0.230408,True,151,0.230408,65536
2760,Class_II_C158F4x10000_2,II,val,640,768,256,0,0.0,0,0.0,59394,90.628052,6014,9.176636,128,0.195312,True,128,0.195312,65536
2761,Class_II_C158F4x10000_2,II,val,640,896,256,0,0.0,0,0.0,56659,86.454773,8624,13.15918,253,0.386047,True,253,0.386047,65536
2762,Class_II_C158F4x10000_2,II,val,640,1024,256,0,0.0,0,0.0,58223,88.841248,7157,10.920715,156,0.238037,True,156,0.238037,65536
2763,Class_II_C158F4x10000_2,II,val,703,0,256,0,0.0,0,0.0,56453,86.140442,8719,13.304138,364,0.55542,True,364,0.55542,65536
2764,Class_II_C158F4x10000_2,II,val,703,128,256,0,0.0,0,0.0,57481,87.709045,7714,11.77063,341,0.520325,True,341,0.520325,65536
2765,Class_II_C158F4x10000_2,II,val,703,256,256,0,0.0,0,0.0,59936,91.455078,5415,8.262634,185,0.282288,True,185,0.282288,65536
2766,Class_II_C158F4x10000_2,II,val,703,384,256,0,0.0,0,0.0,54179,82.670593,10784,16.455078,573,0.874329,True,573,0.874329,65536
2767,Class_II_C158F4x10000_2,II,val,703,512,256,0,0.0,0,0.0,53340,81.390381,11678,17.819214,518,0.790405,True,518,0.790405,65536
2768,Class_II_C158F4x10000_2,II,val,703,640,256,0,0.0,0,0.0,58046,88.571167,7339,11.198425,151,0.230408,True,151,0.230408,65536
2769,Class_II_C158F4x10000_2,II,val,703,768,256,0,0.0,0,0.0,58881,89.845276,6601,10.072327,54,0.082397,True,54,0.082397,65536
2770,Class_II_C158F4x10000_2,II,val,703,896,256,0,0.0,0,0.0,58588,89.398193,6915,10.551453,33,0.050354,True,33,0.050354,65536
2771,Class_II_C158F4x10000_2,II,val,703,1024,256,0,0.0,0,0.0,60781,92.744446,4747,7.243347,8,0.012207,True,8,0.012207,65536
2772,Class_II_C158F4x10000_3,II,test,0,0,256,0,0.0,0,0.0,58485,89.241028,6711,10.240173,340,0.518799,True,340,0.518799,65536
2773,Class_II_C158F4x10000_3,II,test,0,128,256,0,0.0,0,0.0,55500,84.686279,9358,14.279175,678,1.034546,True,678,1.034546,65536
2774,Class_II_C158F4x10000_3,II,test,0,256,256,0,0.0,0,0.0,55490,84.671021,9520,14.526367,526,0.802612,True,526,0.802612,65536
2775,Class_II_C158F4x10000_3,II,test,0,384,256,0,0.0,0,0.0,58131,88.700867,7346,11.209106,59,0.090027,True,59,0.090027,65536
2776,Class_II_C158F4x10000_3,II,test,0,512,256,0,0.0,0,0.0,53129,81.06842,12217,18.641663,190,0.289917,True,190,0.289917,65536
2777,Class_II_C158F4x10000_3,II,test,0,640,256,0,0.0,0,0.0,51976,79.309082,13361,20.387268,199,0.30365,True,199,0.30365,65536
2778,Class_II_C158F4x10000_3,II,test,0,768,256,0,0.0,0,0.0,57000,86.975098,8468,12.921143,68,0.10376,True,68,0.10376,65536
2779,Class_II_C158F4x10000_3,II,test,0,896,256,0,0.0,0,0.0,58526,89.303589,6816,10.400391,194,0.296021,True,194,0.296021,65536
2780,Class_II_C158F4x10000_3,II,test,0,1024,256,0,0.0,0,0.0,55197,84.223938,10088,15.393066,251,0.382996,True,251,0.382996,65536
2781,Class_II_C158F4x10000_3,II,test,128,0,256,0,0.0,0,0.0,58549,89.338684,6647,10.142517,340,0.518799,True,340,0.518799,65536
2782,Class_II_C158F4x10000_3,II,test,128,128,256,0,0.0,0,0.0,57612,87.908936,7476,11.407471,448,0.683594,True,448,0.683594,65536
2783,Class_II_C158F4x10000_3,II,test,128,256,256,0,0.0,0,0.0,58306,88.967896,6934,10.580444,296,0.45166,True,296,0.45166,65536
2784,Class_II_C158F4x10000_3,II,test,128,384,256,0,0.0,0,0.0,59323,90.519714,6000,9.155273,213,0.325012,True,213,0.325012,65536
2785,Class_II_C158F4x10000_3,II,test,128,512,256,0,0.0,0,0.0,57846,88.265991,7425,11.329651,265,0.404358,True,265,0.404358,65536
2786,Class_II_C158F4x10000_3,II,test,128,640,256,0,0.0,0,0.0,58031,88.548279,7385,11.268616,120,0.183105,True,120,0.183105,65536
2787,Class_II_C158F4x10000_3,II,test,128,768,256,0,0.0,0,0.0,57293,87.42218,8175,12.47406,68,0.10376,True,68,0.10376,65536
2788,Class_II_C158F4x10000_3,II,test,128,896,256,0,0.0,0,0.0,56280,85.876465,9040,13.793945,216,0.32959,True,216,0.32959,65536
2789,Class_II_C158F4x10000_3,II,test,128,1024,256,0,0.0,0,0.0,53830,82.138062,11490,17.532349,216,0.32959,True,216,0.32959,65536
2790,Class_II_C158F4x10000_3,II,test,256,0,256,0,0.0,0,0.0,58982,89.99939,6289,9.596252,265,0.404358,True,265,0.404358,65536
2791,Class_II_C158F4x10000_3,II,test,256,128,256,0,0.0,0,0.0,56958,86.911011,8212,12.530518,366,0.558472,True,366,0.558472,65536
2792,Class_II_C158F4x10000_3,II,test,256,256,256,0,0.0,0,0.0,56282,85.879517,9073,13.844299,181,0.276184,True,181,0.276184,65536
2793,Class_II_C158F4x10000_3,II,test,256,384,256,0,0.0,0,0.0,55892,85.284424,9431,14.390564,213,0.325012,True,213,0.325012,65536
2794,Class_II_C158F4x10000_3,II,test,256,512,256,0,0.0,0,0.0,56760,86.608887,8563,13.066101,213,0.325012,True,213,0.325012,65536
2795,Class_II_C158F4x10000_3,II,test,256,640,256,0,0.0,0,0.0,57514,87.759399,8022,12.240601,0,0.0,False,0,0.0,65536
2796,Class_II_C158F4x10000_3,II,test,256,768,256,0,0.0,0,0.0,55688,84.973145,9782,14.926147,66,0.100708,True,66,0.100708,65536
2797,Class_II_C158F4x10000_3,II,test,256,896,256,0,0.0,0,0.0,56849,86.74469,8599,13.121033,88,0.134277,True,88,0.134277,65536
2798,Class_II_C158F4x10000_3,II,test,256,1024,256,0,0.0,0,0.0,57338,87.490845,8132,12.408447,66,0.100708,True,66,0.100708,65536
2799,Class_II_C158F4x10000_3,II,test,384,0,256,0,0.0,0,0.0,54549,83.235168,10722,16.360474,265,0.404358,True,265,0.404358,65536
2800,Class_II_C158F4x10000_3,II,test,384,128,256,0,0.0,0,0.0,57328,87.475586,7890,12.039185,318,0.485229,True,318,0.485229,65536
2801,Class_II_C158F4x10000_3,II,test,384,256,256,0,0.0,0,0.0,55879,85.264587,9524,14.532471,133,0.202942,True,133,0.202942,65536
2802,Class_II_C158F4x10000_3,II,test,384,384,256,0,0.0,0,0.0,52214,79.672241,13322,20.327759,0,0.0,False,0,0.0,65536
2803,Class_II_C158F4x10000_3,II,test,384,512,256,0,0.0,0,0.0,55132,84.124756,10404,15.875244,0,0.0,False,0,0.0,65536
2804,Class_II_C158F4x10000_3,II,test,384,640,256,0,0.0,0,0.0,55484,84.661865,10052,15.338135,0,0.0,False,0,0.0,65536
2805,Class_II_C158F4x10000_3,II,test,384,768,256,0,0.0,0,0.0,54466,83.108521,10966,16.732788,104,0.158691,True,104,0.158691,65536
2806,Class_II_C158F4x10000_3,II,test,384,896,256,0,0.0,0,0.0,56393,86.048889,8908,13.592529,235,0.358582,True,235,0.358582,65536
2807,Class_II_C158F4x10000_3,II,test,384,1024,256,0,0.0,0,0.0,53909,82.258606,11402,17.398071,225,0.343323,True,225,0.343323,65536
2808,Class_II_C158F4x10000_3,II,test,512,0,256,0,0.0,0,0.0,54103,82.554626,11338,17.300415,95,0.144958,True,95,0.144958,65536
2809,Class_II_C158F4x10000_3,II,test,512,128,256,0,0.0,0,0.0,56189,85.73761,9347,14.26239,0,0.0,False,0,0.0,65536
2810,Class_II_C158F4x10000_3,II,test,512,256,256,0,0.0,0,0.0,56591,86.351013,8945,13.648987,0,0.0,False,0,0.0,65536
2811,Class_II_C158F4x10000_3,II,test,512,384,256,0,0.0,0,0.0,52851,80.644226,12393,18.910217,292,0.445557,True,292,0.445557,65536
2812,Class_II_C158F4x10000_3,II,test,512,512,256,0,0.0,0,0.0,56023,85.484314,9221,14.070129,292,0.445557,True,292,0.445557,65536
2813,Class_II_C158F4x10000_3,II,test,512,640,256,0,0.0,0,0.0,59067,90.129089,6367,9.715271,102,0.15564,True,102,0.15564,65536
2814,Class_II_C158F4x10000_3,II,test,512,768,256,0,0.0,0,0.0,57542,87.802124,7724,11.785889,270,0.411987,True,270,0.411987,65536
2815,Class_II_C158F4x10000_3,II,test,512,896,256,0,0.0,0,0.0,56458,86.148071,8717,13.301086,361,0.550842,True,361,0.550842,65536
2816,Class_II_C158F4x10000_3,II,test,512,1024,256,0,0.0,0,0.0,51708,78.900146,13585,20.729065,243,0.370789,True,243,0.370789,65536
2817,Class_II_C158F4x10000_3,II,test,640,0,256,0,0.0,0,0.0,57075,87.089539,8366,12.765503,95,0.144958,True,95,0.144958,65536
2818,Class_II_C158F4x10000_3,II,test,640,128,256,0,0.0,0,0.0,55278,84.347534,10104,15.41748,154,0.234985,True,154,0.234985,65536
2819,Class_II_C158F4x10000_3,II,test,640,256,256,0,0.0,0,0.0,56752,86.59668,8616,13.146973,168,0.256348,True,168,0.256348,65536
2820,Class_II_C158F4x10000_3,II,test,640,384,256,0,0.0,0,0.0,55044,83.990479,10186,15.542603,306,0.466919,True,306,0.466919,65536
2821,Class_II_C158F4x10000_3,II,test,640,512,256,0,0.0,0,0.0,56657,86.451721,8569,13.075256,310,0.473022,True,310,0.473022,65536
2822,Class_II_C158F4x10000_3,II,test,640,640,256,0,0.0,0,0.0,57330,87.478638,8086,12.338257,120,0.183105,True,120,0.183105,65536
2823,Class_II_C158F4x10000_3,II,test,640,768,256,0,0.0,0,0.0,55041,83.985901,10112,15.429688,383,0.584412,True,383,0.584412,65536
2824,Class_II_C158F4x10000_3,II,test,640,896,256,0,0.0,0,0.0,57857,88.282776,7336,11.193848,343,0.523376,True,343,0.523376,65536
2825,Class_II_C158F4x10000_3,II,test,640,1024,256,0,0.0,0,0.0,58786,89.700317,6522,9.951782,228,0.3479,True,228,0.3479,65536
2826,Class_II_C158F4x10000_3,II,test,703,0,256,0,0.0,0,0.0,59033,90.077209,6408,9.777832,95,0.144958,True,95,0.144958,65536
2827,Class_II_C158F4x10000_3,II,test,703,128,256,0,0.0,0,0.0,54699,83.46405,10622,16.207886,215,0.328064,True,215,0.328064,65536
2828,Class_II_C158F4x10000_3,II,test,703,256,256,0,0.0,0,0.0,54568,83.26416,10739,16.386414,229,0.349426,True,229,0.349426,65536
2829,Class_II_C158F4x10000_3,II,test,703,384,256,0,0.0,0,0.0,54095,82.542419,11373,17.353821,68,0.10376,True,68,0.10376,65536
2830,Class_II_C158F4x10000_3,II,test,703,512,256,0,0.0,0,0.0,54729,83.509827,10735,16.38031,72,0.109863,True,72,0.109863,65536
2831,Class_II_C158F4x10000_3,II,test,703,640,256,0,0.0,0,0.0,56041,85.51178,9477,14.460754,18,0.027466,True,18,0.027466,65536
2832,Class_II_C158F4x10000_3,II,test,703,768,256,0,0.0,0,0.0,54129,82.594299,11126,16.976929,281,0.428772,True,281,0.428772,65536
2833,Class_II_C158F4x10000_3,II,test,703,896,256,0,0.0,0,0.0,56326,85.946655,8631,13.169861,579,0.883484,True,579,0.883484,65536
2834,Class_II_C158F4x10000_3,II,test,703,1024,256,0,0.0,0,0.0,59745,91.163635,5327,8.128357,464,0.708008,True,464,0.708008,65536
2835,Class_II_C26F3x10000,II,train,0,0,256,0,0.0,0,0.0,56154,85.684204,8926,13.619995,456,0.695801,True,456,0.695801,65536
2836,Class_II_C26F3x10000,II,train,0,128,256,0,0.0,0,0.0,56845,86.738586,8355,12.748718,336,0.512695,True,336,0.512695,65536
2837,Class_II_C26F3x10000,II,train,0,256,256,0,0.0,0,0.0,59065,90.126038,6381,9.736633,90,0.137329,True,90,0.137329,65536
2838,Class_II_C26F3x10000,II,train,0,384,256,0,0.0,0,0.0,54356,82.940674,10999,16.783142,181,0.276184,True,181,0.276184,65536
2839,Class_II_C26F3x10000,II,train,0,512,256,0,0.0,0,0.0,55031,83.970642,10339,15.776062,166,0.253296,True,166,0.253296,65536
2840,Class_II_C26F3x10000,II,train,0,640,256,0,0.0,0,0.0,58935,89.927673,6515,9.941101,86,0.131226,True,86,0.131226,65536
2841,Class_II_C26F3x10000,II,train,0,768,256,0,0.0,0,0.0,57730,88.088989,7709,11.763,97,0.14801,True,97,0.14801,65536
2842,Class_II_C26F3x10000,II,train,0,896,256,0,0.0,0,0.0,56439,86.11908,8962,13.674927,135,0.205994,True,135,0.205994,65536
2843,Class_II_C26F3x10000,II,train,0,1024,256,0,0.0,0,0.0,54683,83.439636,10681,16.297913,172,0.262451,True,172,0.262451,65536
2844,Class_II_C26F3x10000,II,train,128,0,256,0,0.0,0,0.0,59339,90.544128,6068,9.259033,129,0.196838,True,129,0.196838,65536
2845,Class_II_C26F3x10000,II,train,128,128,256,0,0.0,0,0.0,59542,90.853882,5756,8.782959,238,0.363159,True,238,0.363159,65536
2846,Class_II_C26F3x10000,II,train,128,256,256,0,0.0,0,0.0,57339,87.492371,7936,12.109375,261,0.398254,True,261,0.398254,65536
2847,Class_II_C26F3x10000,II,train,128,384,256,0,0.0,0,0.0,54079,82.518005,11288,17.224121,169,0.257874,True,169,0.257874,65536
2848,Class_II_C26F3x10000,II,train,128,512,256,0,0.0,0,0.0,55554,84.768677,9718,14.828491,264,0.402832,True,264,0.402832,65536
2849,Class_II_C26F3x10000,II,train,128,640,256,0,0.0,0,0.0,58098,88.650513,7217,11.012268,221,0.337219,True,221,0.337219,65536
2850,Class_II_C26F3x10000,II,train,128,768,256,0,0.0,0,0.0,55443,84.599304,9954,15.188599,139,0.212097,True,139,0.212097,65536
2851,Class_II_C26F3x10000,II,train,128,896,256,0,0.0,0,0.0,53735,81.993103,11709,17.866516,92,0.140381,True,92,0.140381,65536
2852,Class_II_C26F3x10000,II,train,128,1024,256,0,0.0,0,0.0,53319,81.358337,12170,18.569946,47,0.071716,True,47,0.071716,65536
2853,Class_II_C26F3x10000,II,train,256,0,256,0,0.0,0,0.0,57709,88.056946,7739,11.808777,88,0.134277,True,88,0.134277,65536
2854,Class_II_C26F3x10000,II,train,256,128,256,0,0.0,0,0.0,54644,83.380127,10509,16.035461,383,0.584412,True,383,0.584412,65536
2855,Class_II_C26F3x10000,II,train,256,256,256,0,0.0,0,0.0,55609,84.8526,9564,14.593506,363,0.553894,True,363,0.553894,65536
2856,Class_II_C26F3x10000,II,train,256,384,256,0,0.0,0,0.0,59277,90.449524,6191,9.446716,68,0.10376,True,68,0.10376,65536
2857,Class_II_C26F3x10000,II,train,256,512,256,0,0.0,0,0.0,58296,88.952637,7076,10.797119,164,0.250244,True,164,0.250244,65536
2858,Class_II_C26F3x10000,II,train,256,640,256,0,0.0,0,0.0,58428,89.154053,6921,10.560608,187,0.285339,True,187,0.285339,65536
2859,Class_II_C26F3x10000,II,train,256,768,256,0,0.0,0,0.0,57996,88.494873,7444,11.358643,96,0.146484,True,96,0.146484,65536
2860,Class_II_C26F3x10000,II,train,256,896,256,0,0.0,0,0.0,51892,79.180908,13552,20.678711,92,0.140381,True,92,0.140381,65536
2861,Class_II_C26F3x10000,II,train,256,1024,256,0,0.0,0,0.0,50751,77.43988,14730,22.476196,55,0.083923,True,55,0.083923,65536
2862,Class_II_C26F3x10000,II,train,384,0,256,0,0.0,0,0.0,52218,79.678345,13141,20.051575,177,0.270081,True,177,0.270081,65536
2863,Class_II_C26F3x10000,II,train,384,128,256,0,0.0,0,0.0,51329,78.321838,13950,21.286011,257,0.392151,True,257,0.392151,65536
2864,Class_II_C26F3x10000,II,train,384,256,256,0,0.0,0,0.0,56060,85.540771,9263,14.134216,213,0.325012,True,213,0.325012,65536
2865,Class_II_C26F3x10000,II,train,384,384,256,0,0.0,0,0.0,58661,89.509583,6749,10.298157,126,0.192261,True,126,0.192261,65536
2866,Class_II_C26F3x10000,II,train,384,512,256,0,0.0,0,0.0,55840,85.205078,9553,14.576721,143,0.218201,True,143,0.218201,65536
2867,Class_II_C26F3x10000,II,train,384,640,256,0,0.0,0,0.0,56236,85.809326,9136,13.94043,164,0.250244,True,164,0.250244,65536
2868,Class_II_C26F3x10000,II,train,384,768,256,0,0.0,0,0.0,60565,92.414856,4921,7.50885,50,0.076294,True,50,0.076294,65536
2869,Class_II_C26F3x10000,II,train,384,896,256,0,0.0,0,0.0,52376,79.919434,13089,19.972229,71,0.108337,True,71,0.108337,65536
2870,Class_II_C26F3x10000,II,train,384,1024,256,0,0.0,0,0.0,48883,74.589539,16519,25.205994,134,0.204468,True,134,0.204468,65536
2871,Class_II_C26F3x10000,II,train,512,0,256,0,0.0,0,0.0,53987,82.377625,11439,17.454529,110,0.167847,True,110,0.167847,65536
2872,Class_II_C26F3x10000,II,train,512,128,256,0,0.0,0,0.0,53459,81.57196,12003,18.315125,74,0.112915,True,74,0.112915,65536
2873,Class_II_C26F3x10000,II,train,512,256,256,0,0.0,0,0.0,56721,86.549377,8715,13.298035,100,0.152588,True,100,0.152588,65536
2874,Class_II_C26F3x10000,II,train,512,384,256,0,0.0,0,0.0,56444,86.126709,8952,13.659668,140,0.213623,True,140,0.213623,65536
2875,Class_II_C26F3x10000,II,train,512,512,256,0,0.0,0,0.0,53954,82.327271,11437,17.451477,145,0.221252,True,145,0.221252,65536
2876,Class_II_C26F3x10000,II,train,512,640,256,0,0.0,0,0.0,51788,79.022217,13616,20.776367,132,0.201416,True,132,0.201416,65536
2877,Class_II_C26F3x10000,II,train,512,768,256,0,0.0,0,0.0,53465,81.581116,12006,18.319702,65,0.099182,True,65,0.099182,65536
2878,Class_II_C26F3x10000,II,train,512,896,256,0,0.0,0,0.0,50499,77.055359,14915,22.758484,122,0.186157,True,122,0.186157,65536
2879,Class_II_C26F3x10000,II,train,512,1024,256,0,0.0,0,0.0,47979,73.210144,17399,26.548767,158,0.241089,True,158,0.241089,65536
2880,Class_II_C26F3x10000,II,train,640,0,256,0,0.0,0,0.0,54382,82.980347,10948,16.705322,206,0.314331,True,206,0.314331,65536
2881,Class_II_C26F3x10000,II,train,640,128,256,0,0.0,0,0.0,51823,79.075623,13507,20.610046,206,0.314331,True,206,0.314331,65536
2882,Class_II_C26F3x10000,II,train,640,256,256,0,0.0,0,0.0,57722,88.076782,7726,11.78894,88,0.134277,True,88,0.134277,65536
2883,Class_II_C26F3x10000,II,train,640,384,256,0,0.0,0,0.0,56453,86.140442,8907,13.591003,176,0.268555,True,176,0.268555,65536
2884,Class_II_C26F3x10000,II,train,640,512,256,0,0.0,0,0.0,56913,86.842346,8535,13.023376,88,0.134277,True,88,0.134277,65536
2885,Class_II_C26F3x10000,II,train,640,640,256,0,0.0,0,0.0,55010,83.938599,10526,16.061401,0,0.0,False,0,0.0,65536
2886,Class_II_C26F3x10000,II,train,640,768,256,0,0.0,0,0.0,52992,80.859375,12506,19.082642,38,0.057983,True,38,0.057983,65536
2887,Class_II_C26F3x10000,II,train,640,896,256,0,0.0,0,0.0,52133,79.548645,13352,20.373535,51,0.07782,True,51,0.07782,65536
2888,Class_II_C26F3x10000,II,train,640,1024,256,0,0.0,0,0.0,53109,81.037903,12395,18.913269,32,0.048828,True,32,0.048828,65536
